Ion_trans_2	21	Thermoprotei,Halobacteria,Thermoplasmata,Proteobacteria,Methanomicrobia,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Chloroflexi,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
Na_H_antiporter	16	Actinobacteria,Methanomicrobia,Halobacteria,Thermococci,Acidobacteria,Cyanobacteria,Proteobacteria,Thermoprotei,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Methanobacteria,Rhodothermaeota,Thermotogae	2	Bacteria,Archaea
HMD	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea
Glyco_hyd_101C	2	Actinobacteria,Firmicutes	1	Bacteria
EF-hand_5	7	Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Methanobacteria,Firmicutes,Planctomycetes	2	Bacteria,Archaea
VirB3	4	Proteobacteria,Fusobacteria,Planctomycetes,Rhodothermaeota	1	Bacteria
Prok-E2_E	4	Methanomicrobia,Chloroflexi,Cyanobacteria,Proteobacteria	2	Archaea,Bacteria
TMEM189_B_dmain	2	Proteobacteria,Planctomycetes	1	Bacteria
VirB8	6	Proteobacteria,Fusobacteria,Planctomycetes,Bacteroidetes,Rhodothermaeota,Actinobacteria	1	Bacteria
Glyco_hydro_67C	7	Acidobacteria,Actinobacteria,Halobacteria,Firmicutes,Thermotogae,Bacteroidetes,Proteobacteria	2	Bacteria,Archaea
LON_substr_bdg	19	Chlamydiae,Proteobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Methanobacteria,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
LpoB	5	Proteobacteria,Bacteroidetes,Spirochaetes,Planctomycetes,Aquificae	1	Bacteria
Smr	16	Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
HSP33	11	Proteobacteria,Cyanobacteria,Deinococcus-Thermus,Spirochaetes,Fusobacteria,Firmicutes,Chloroflexi,Tenericutes,Thermoplasmata,Aquificae,Thermotogae	2	Bacteria,Archaea
MFS_1	25	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
MFS_2	14	Thermoprotei,Thermococci,Acidobacteria,Cyanobacteria,Spirochaetes,Chloroflexi,Fusobacteria,Proteobacteria,Planctomycetes,Thermoplasmata,Firmicutes,Thermotogae,Bacteroidetes,Actinobacteria	2	Archaea,Bacteria
MFS_3	18	Halobacteria,Proteobacteria,Thermococci,Acidobacteria,Actinobacteria,Chloroflexi,Cyanobacteria,Thermotogae,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Firmicutes,Thermoprotei,Methanobacteria,Thermoplasmata,Rhodothermaeota,Planctomycetes	2	Archaea,Bacteria
MFS_4	3	Actinobacteria,Archaeoglobi,Proteobacteria	2	Bacteria,Archaea
DUF2149	8	Methanomicrobia,Methanopyri,Methanobacteria,Actinobacteria,Proteobacteria,Planctomycetes,Bacteroidetes,Aquificae	2	Archaea,Bacteria
DUF2148	9	Methanomicrobia,Thermoprotei,Methanopyri,Archaeoglobi,Thermoplasmata,Proteobacteria,Bacteroidetes,Aquificae,Firmicutes	2	Archaea,Bacteria
DUF2145	1	Proteobacteria	1	Bacteria
DUF2147	6	Chlamydiae,Proteobacteria,Bacteroidetes,Spirochaetes,Acidobacteria,Rhodothermaeota	1	Bacteria
DUF2141	7	Acidobacteria,Cyanobacteria,Chlorobi,Proteobacteria,Bacteroidetes,Ignavibacteriae,Planctomycetes	1	Bacteria
DUF2140	1	Firmicutes	1	Bacteria
DUF2142	5	Acidobacteria,Actinobacteria,Methanobacteria,Chloroflexi,Proteobacteria	2	Bacteria,Archaea
Multi_Drug_Res	15	Halobacteria,Methanomicrobia,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Deinococcus-Thermus,Proteobacteria,Bacteroidetes,Ignavibacteriae,Methanobacteria,Thermoplasmata,Firmicutes,Planctomycetes	2	Archaea,Bacteria
Sulfolobus_pRN	3	Thermoprotei,Methanomicrobia,Thermoplasmata	1	Archaea
Methyltransf_32	10	Proteobacteria,Chloroflexi,Actinobacteria,Methanopyri,Spirochaetes,Fusobacteria,Firmicutes,Planctomycetes,Cyanobacteria,Bacteroidetes	2	Bacteria,Archaea
Methyltransf_33	11	Methanomicrobia,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Proteobacteria,Bacteroidetes,Planctomycetes,Thermoplasmata,Rhodothermaeota	2	Archaea,Bacteria
Methyltransf_30	7	Cyanobacteria,Thermoprotei,Proteobacteria,Methanobacteria,Deinococcus-Thermus,Bacteroidetes,Aquificae	2	Bacteria,Archaea
Methyltransf_31	25	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Methanopyri,Methanobacteria,Thermotogae,Deinococcus-Thermus,Archaeoglobi,Bacteroidetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Rhodothermaeota	2	Archaea,Bacteria
UPF0184	2	Halobacteria,Thermoprotei	1	Archaea
Trans_reg_C	17	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
UPF0180	1	Firmicutes	1	Bacteria
GlnE	7	Proteobacteria,Acidobacteria,Actinobacteria,Ignavibacteriae,Chloroflexi,Aquificae,Planctomycetes	1	Bacteria
UPF0182	11	Methanomicrobia,Acidobacteria,Cyanobacteria,Actinobacteria,Archaeoglobi,Halobacteria,Chloroflexi,Bacteroidetes,Firmicutes,Spirochaetes,Proteobacteria	2	Archaea,Bacteria
Iron_permease	7	Chlamydiae,Chloroflexi,Actinobacteria,Proteobacteria,Cyanobacteria,Bacteroidetes,Planctomycetes	1	Bacteria
Sugar_tr	18	Thermoprotei,Halobacteria,Thermoplasmata,Chlamydiae,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Proteobacteria,Methanomicrobia,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Methanobacteria,Thermococci,Firmicutes,Rhodothermaeota,Planctomycetes	2	Archaea,Bacteria
HTH_Crp_2	19	Actinobacteria,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Thermoplasmata,Thermoprotei,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Methanomicrobia,Rhodothermaeota	2	Bacteria,Archaea
SurA_N_3	13	Proteobacteria,Chlamydiae,Acidobacteria,Actinobacteria,Thermotogae,Deinococcus-Thermus,Chloroflexi,Fusobacteria,Bacteroidetes,Firmicutes,Planctomycetes,Aquificae,Spirochaetes	1	Bacteria
SurA_N_2	7	Chloroflexi,Chlorobi,Bacteroidetes,Ignavibacteriae,Proteobacteria,Rhodothermaeota,Aquificae	1	Bacteria
DUF1454	1	Proteobacteria	1	Bacteria
EipB_like	1	Proteobacteria	1	Bacteria
T6PP_N	1	Chlorobi	1	Bacteria
PhyH	9	Halobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Proteobacteria,Bacteroidetes,Chloroflexi,Ignavibacteriae,Planctomycetes	2	Archaea,Bacteria
CRISPR_assoc	8	Methanomicrobia,Actinobacteria,Chlorobi,Chloroflexi,Proteobacteria,Thermoplasmata,Firmicutes,Deinococcus-Thermus	2	Archaea,Bacteria
GDE_C	19	Thermoprotei,Methanomicrobia,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Thermococci,Thermotogae,Deinococcus-Thermus,Ignavibacteriae,Planctomycetes,Archaeoglobi,Firmicutes,Bacteroidetes,Halobacteria,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
NAD_binding_7	18	Thermoprotei,Methanomicrobia,Halobacteria,Proteobacteria,Acidobacteria,Chloroflexi,Actinobacteria,Chlorobi,Methanopyri,Archaeoglobi,Methanobacteria,Bacteroidetes,Fusobacteria,Planctomycetes,Thermoplasmata,Firmicutes,Aquificae,Deinococcus-Thermus	2	Archaea,Bacteria
NAD_binding_5	11	Thermococci,Acidobacteria,Halobacteria,Archaeoglobi,Thermoprotei,Actinobacteria,Bacteroidetes,Aquificae,Proteobacteria,Methanomicrobia,Planctomycetes	2	Archaea,Bacteria
NAD_binding_4	10	Chlamydiae,Actinobacteria,Chloroflexi,Cyanobacteria,Halobacteria,Methanobacteria,Proteobacteria,Bacteroidetes,Planctomycetes,Methanomicrobia	2	Bacteria,Archaea
DUF3238	2	Firmicutes,Halobacteria	2	Bacteria,Archaea
DUF3239	1	Actinobacteria	1	Bacteria
NAD_binding_1	24	Actinobacteria,Methanomicrobia,Chlamydiae,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Thermoplasmata,Chlorobi,Thermoprotei,Halobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
DUF3235	1	Actinobacteria	1	Bacteria
DUF3236	3	Methanomicrobia,Methanopyri,Methanobacteria	1	Archaea
DUF3541	1	Proteobacteria	1	Bacteria
DUF3231	1	Firmicutes	1	Bacteria
NAD_binding_9	7	Chlamydiae,Actinobacteria,Proteobacteria,Cyanobacteria,Halobacteria,Bacteroidetes,Planctomycetes	2	Bacteria,Archaea
NAD_binding_8	22	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Thermoplasmata,Chlorobi,Methanobacteria,Archaeoglobi,Deinococcus-Thermus,Spirochaetes,Chloroflexi,Bacteroidetes,Firmicutes,Planctomycetes,Rhodothermaeota,Thermotogae,Aquificae	2	Archaea,Bacteria
DUF4019	2	Proteobacteria,Bacteroidetes	1	Bacteria
LuxS	5	Actinobacteria,Deinococcus-Thermus,Fusobacteria,Firmicutes,Proteobacteria	1	Bacteria
DUF4011	11	Methanomicrobia,Halobacteria,Thermoplasmata,Actinobacteria,Methanobacteria,Proteobacteria,Acidobacteria,Planctomycetes,Cyanobacteria,Bacteroidetes,Rhodothermaeota	2	Archaea,Bacteria
DUF4010	12	Thermoprotei,Halobacteria,Methanomicrobia,Chlorobi,Methanopyri,Chloroflexi,Methanobacteria,Proteobacteria,Ignavibacteriae,Bacteroidetes,Rhodothermaeota,Aquificae	2	Archaea,Bacteria
NrfD	14	Thermoprotei,Proteobacteria,Halobacteria,Acidobacteria,Actinobacteria,Chlorobi,Archaeoglobi,Bacteroidetes,Chloroflexi,Ignavibacteriae,Planctomycetes,Methanomicrobia,Aquificae,Firmicutes	2	Archaea,Bacteria
DUF4012	3	Chloroflexi,Methanobacteria,Actinobacteria	2	Bacteria,Archaea
DUF4015	7	Chloroflexi,Spirochaetes,Fusobacteria,Proteobacteria,Firmicutes,Methanobacteria,Actinobacteria	2	Bacteria,Archaea
VEG	2	Actinobacteria,Firmicutes	1	Bacteria
Tetrabrachion	1	Thermoprotei	1	Archaea
NUDIX_4	10	Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Deinococcus-Thermus,Bacteroidetes,Firmicutes,Chloroflexi,Planctomycetes,Rhodothermaeota	1	Bacteria
Trep_Strep	6	Actinobacteria,Spirochaetes,Proteobacteria,Firmicutes,Methanobacteria,Thermotogae	2	Bacteria,Archaea
Glutaredoxin	22	Actinobacteria,Methanomicrobia,Halobacteria,Proteobacteria,Thermococci,Cyanobacteria,Chloroflexi,Thermoprotei,Archaeoglobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Spirochaetes,Methanobacteria,Fusobacteria,Firmicutes,Acidobacteria,Ignavibacteriae,Planctomycetes,Thermoplasmata,Bacteroidetes,Rhodothermaeota	2	Bacteria,Archaea
Prot_ATP_OB_N	1	Actinobacteria	1	Bacteria
Carot_N	1	Cyanobacteria	1	Bacteria
FBP_C	4	Chloroflexi,Actinobacteria,Proteobacteria,Firmicutes	1	Bacteria
TIC20	1	Cyanobacteria	1	Bacteria
NusG	18	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
NusB	21	Actinobacteria,Chlamydiae,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Methanopyri,Archaeoglobi,Thermotogae,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
GDA1_CD39	1	Proteobacteria	1	Bacteria
PAP_PilO	1	Proteobacteria	1	Bacteria
Phosphatase	1	Actinobacteria	1	Bacteria
CarD_CdnL_TRCF	17	Actinobacteria,Chlamydiae,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	1	Bacteria
Str_synth	4	Proteobacteria,Acidobacteria,Cyanobacteria,Actinobacteria	1	Bacteria
YtfJ_HI0045	1	Proteobacteria	1	Bacteria
PBP_N	1	Proteobacteria	1	Bacteria
Adenyl_cycl_N	1	Proteobacteria	1	Bacteria
2-oxogl_dehyd_N	9	Chlamydiae,Actinobacteria,Proteobacteria,Deinococcus-Thermus,Bacteroidetes,Chloroflexi,Ignavibacteriae,Planctomycetes,Rhodothermaeota	1	Bacteria
ERG4_ERG24	2	Chlamydiae,Proteobacteria	1	Bacteria
DUF1794	2	Actinobacteria,Proteobacteria	1	Bacteria
DUF1797	1	Firmicutes	1	Bacteria
DUF1796	2	Cyanobacteria,Firmicutes	1	Bacteria
Ig_3	2	Methanomicrobia,Actinobacteria	2	Archaea,Bacteria
DUF1793	4	Acidobacteria,Actinobacteria,Bacteroidetes,Proteobacteria	1	Bacteria
DUF1799	1	Proteobacteria	1	Bacteria
Sacchrp_dh_C	16	Thermoprotei,Proteobacteria,Thermococci,Thermoplasmata,Archaeoglobi,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Chloroflexi,Planctomycetes,Actinobacteria,Cyanobacteria,Firmicutes,Halobacteria,Rhodothermaeota	2	Archaea,Bacteria
ADPrib_exo_Tox	3	Methanomicrobia,Bacteroidetes,Proteobacteria	2	Archaea,Bacteria
ArsA_HSP20	16	Thermoprotei,Halobacteria,Methanomicrobia,Thermoplasmata,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Archaeoglobi,Bacteroidetes,Proteobacteria,Planctomycetes,Methanobacteria,Firmicutes,Rhodothermaeota	2	Archaea,Bacteria
CarS-like	9	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Methanopyri,Archaeoglobi,Methanobacteria	2	Archaea,Bacteria
Vint	2	Actinobacteria,Proteobacteria	1	Bacteria
DUF4275	1	Thermoplasmata	1	Archaea
DUF4274	3	Deinococcus-Thermus,Actinobacteria,Planctomycetes	1	Bacteria
DUF4277	9	Proteobacteria,Methanomicrobia,Cyanobacteria,Bacteroidetes,Chloroflexi,Halobacteria,Thermoplasmata,Firmicutes,Deinococcus-Thermus	2	Bacteria,Archaea
OpuAC	18	Actinobacteria,Methanomicrobia,Proteobacteria,Halobacteria,Acidobacteria,Chloroflexi,Cyanobacteria,Archaeoglobi,Deinococcus-Thermus,Bacteroidetes,Fusobacteria,Firmicutes,Planctomycetes,Thermococci,Methanobacteria,Spirochaetes,Thermoplasmata,Thermotogae	2	Bacteria,Archaea
DUF4271	1	Bacteroidetes	1	Bacteria
DUF4270	1	Bacteroidetes	1	Bacteria
DUF4272	6	Actinobacteria,Bacteroidetes,Cyanobacteria,Thermoplasmata,Proteobacteria,Planctomycetes	2	Bacteria,Archaea
zinc_ribbon_2	18	Thermoprotei,Actinobacteria,Methanomicrobia,Thermoplasmata,Chlamydiae,Acidobacteria,Cyanobacteria,Chloroflexi,Halobacteria,Methanobacteria,Proteobacteria,Archaeoglobi,Firmicutes,Ignavibacteriae,Bacteroidetes,Spirochaetes,Thermococci,Planctomycetes	2	Archaea,Bacteria
zinc_ribbon_5	1	Proteobacteria	1	Bacteria
zinc_ribbon_4	3	Proteobacteria,Aquificae,Firmicutes	1	Bacteria
MCR_gamma	4	Methanomicrobia,Methanopyri,Methanobacteria,Thermoplasmata	1	Archaea
DUF5052	1	Firmicutes	1	Bacteria
DUF1570	2	Planctomycetes,Proteobacteria	1	Bacteria
DUF1573	9	Cyanobacteria,Actinobacteria,Halobacteria,Bacteroidetes,Chloroflexi,Ignavibacteriae,Proteobacteria,Planctomycetes,Rhodothermaeota	2	Bacteria,Archaea
DUF5051	6	Actinobacteria,Bacteroidetes,Cyanobacteria,Halobacteria,Proteobacteria,Planctomycetes	2	Bacteria,Archaea
DUF1574	2	Cyanobacteria,Bacteroidetes	1	Bacteria
DUF5054	2	Planctomycetes,Firmicutes	1	Bacteria
DUF1576	2	Fusobacteria,Firmicutes	1	Bacteria
DUF1579	9	Chloroflexi,Proteobacteria,Bacteroidetes,Ignavibacteriae,Cyanobacteria,Methanomicrobia,Thermoplasmata,Actinobacteria,Planctomycetes	2	Bacteria,Archaea
DUF5058	3	Halobacteria,Proteobacteria,Actinobacteria	2	Archaea,Bacteria
DUF5059	1	Halobacteria	1	Archaea
Cas_CT1975	8	Methanomicrobia,Actinobacteria,Chlorobi,Proteobacteria,Chloroflexi,Thermoplasmata,Firmicutes,Deinococcus-Thermus	2	Archaea,Bacteria
GAF_2	19	Actinobacteria,Halobacteria,Methanomicrobia,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Thermoplasmata,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
GAF_3	15	Proteobacteria,Methanomicrobia,Halobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Bacteroidetes,Fusobacteria,Ignavibacteriae,Methanobacteria,Planctomycetes,Firmicutes,Aquificae,Deinococcus-Thermus	2	Bacteria,Archaea
NanE	9	Actinobacteria,Cyanobacteria,Thermotogae,Acidobacteria,Ignavibacteriae,Chloroflexi,Spirochaetes,Firmicutes,Proteobacteria	1	Bacteria
Desulfoferrod_N	12	Methanomicrobia,Proteobacteria,Actinobacteria,Archaeoglobi,Methanobacteria,Thermotogae,Firmicutes,Chloroflexi,Halobacteria,Thermoplasmata,Planctomycetes,Aquificae	2	Archaea,Bacteria
Alpha_Helical	4	Thermoprotei,Thermococci,Archaeoglobi,Methanobacteria	1	Archaea
ChuX_HutX	3	Cyanobacteria,Bacteroidetes,Proteobacteria	1	Bacteria
ABC2_membrane_2	20	Thermoprotei,Halobacteria,Methanomicrobia,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Tenericutes,Spirochaetes,Firmicutes	2	Archaea,Bacteria
Complex1_30kDa	22	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Actinobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
ABC2_membrane_4	13	Actinobacteria,Chloroflexi,Methanobacteria,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Acidobacteria,Thermoplasmata,Firmicutes,Thermoprotei,Proteobacteria,Planctomycetes	2	Bacteria,Archaea
ABC2_membrane_5	8	Actinobacteria,Methanomicrobia,Acidobacteria,Chloroflexi,Halobacteria,Thermoplasmata,Firmicutes,Proteobacteria	2	Bacteria,Archaea
ABC2_membrane_6	10	Chlamydiae,Cyanobacteria,Chloroflexi,Actinobacteria,Thermotogae,Deinococcus-Thermus,Fusobacteria,Planctomycetes,Proteobacteria,Firmicutes	1	Bacteria
ABC2_membrane_7	2	Bacteroidetes,Proteobacteria	1	Bacteria
Glu_dehyd_C	10	Thermoprotei,Halobacteria,Thermoplasmata,Methanomicrobia,Thermotogae,Chloroflexi,Actinobacteria,Methanobacteria,Aquificae,Firmicutes	2	Archaea,Bacteria
Tropomyosin	1	Thermoprotei	1	Archaea
Ycf34	1	Cyanobacteria	1	Bacteria
Bac_rhamnosid6H	8	Acidobacteria,Actinobacteria,Thermoprotei,Halobacteria,Chloroflexi,Planctomycetes,Firmicutes,Bacteroidetes	2	Bacteria,Archaea
Avidin	3	Actinobacteria,Proteobacteria,Bacteroidetes	1	Bacteria
LMWPc	21	Methanomicrobia,Halobacteria,Proteobacteria,Chlamydiae,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Chlorobi,Archaeoglobi,Deinococcus-Thermus,Bacteroidetes,Methanobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Thermoplasmata,Aquificae,Rhodothermaeota,Spirochaetes	2	Archaea,Bacteria
DUF4907	1	Bacteroidetes	1	Bacteria
DUF4906	1	Bacteroidetes	1	Bacteria
DUF4905	2	Bacteroidetes,Ignavibacteriae	1	Bacteria
DUF4902	1	Proteobacteria	1	Bacteria
DUF4900	1	Deinococcus-Thermus	1	Bacteria
IPK	1	Methanomicrobia	1	Archaea
Protoglobin	12	Halobacteria,Thermoprotei,Actinobacteria,Chloroflexi,Methanomicrobia,Proteobacteria,Firmicutes,Cyanobacteria,Planctomycetes,Bacteroidetes,Deinococcus-Thermus,Aquificae	2	Archaea,Bacteria
DUF4908	1	Proteobacteria	1	Bacteria
MDMPI_N	5	Proteobacteria,Acidobacteria,Actinobacteria,Chloroflexi,Bacteroidetes	1	Bacteria
Peptidase_S46	7	Acidobacteria,Proteobacteria,Bacteroidetes,Ignavibacteriae,Cyanobacteria,Rhodothermaeota,Planctomycetes	1	Bacteria
Peptidase_S41	21	Chlamydiae,Thermoplasmata,Proteobacteria,Acidobacteria,Cyanobacteria,Chloroflexi,Actinobacteria,Thermoprotei,Chlorobi,Thermotogae,Methanomicrobia,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Halobacteria,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Aquificae,Rhodothermaeota	2	Bacteria,Archaea
IPT	3	Cyanobacteria,Actinobacteria,Firmicutes	1	Bacteria
tRNA-synt_1c_C	19	Thermoprotei,Methanomicrobia,Halobacteria,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Tenericutes,Deinococcus-Thermus,Bacteroidetes,Ignavibacteriae,Chloroflexi,Planctomycetes,Firmicutes,Rhodothermaeota,Actinobacteria	2	Archaea,Bacteria
Peptidase_S48	1	Cyanobacteria	1	Bacteria
Peptidase_S49	21	Halobacteria,Methanomicrobia,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Thermoprotei,Acidobacteria,Cyanobacteria,Chlorobi,Actinobacteria,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Chloroflexi,Methanobacteria,Fusobacteria,Ignavibacteriae,Planctomycetes,Firmicutes,Aquificae	2	Archaea,Bacteria
PSI_8	1	Cyanobacteria	1	Bacteria
RC-P840_PscD	1	Chlorobi	1	Bacteria
AhpC-TSA	25	Thermoprotei,Actinobacteria,Methanomicrobia,Halobacteria,Chlamydiae,Thermoplasmata,Proteobacteria,Thermococci,Acidobacteria,Cyanobacteria,Chloroflexi,Chlorobi,Archaeoglobi,Methanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Firmicutes,Ignavibacteriae,Planctomycetes,Tenericutes,Aquificae,Rhodothermaeota	2	Archaea,Bacteria
Bac_luciferase	19	Methanomicrobia,Halobacteria,Acidobacteria,Actinobacteria,Chloroflexi,Cyanobacteria,Methanopyri,Archaeoglobi,Methanobacteria,Thermoprotei,Deinococcus-Thermus,Proteobacteria,Fusobacteria,Bacteroidetes,Firmicutes,Thermoplasmata,Rhodothermaeota,Planctomycetes,Tenericutes	2	Archaea,Bacteria
PPO1_DWL	2	Cyanobacteria,Proteobacteria	1	Bacteria
Na_Ala_symp	16	Methanomicrobia,Chlamydiae,Proteobacteria,Cyanobacteria,Actinobacteria,Thermococci,Chlorobi,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Thermoprotei,Firmicutes,Methanobacteria,Thermoplasmata,Rhodothermaeota	2	Archaea,Bacteria
MG3	2	Methanomicrobia,Ignavibacteriae	2	Archaea,Bacteria
MG2	12	Proteobacteria,Methanomicrobia,Acidobacteria,Cyanobacteria,Thermotogae,Deinococcus-Thermus,Bacteroidetes,Spirochaetes,Fusobacteria,Chloroflexi,Ignavibacteriae,Actinobacteria	2	Bacteria,Archaea
HDC	1	Actinobacteria	1	Bacteria
MG4	3	Halobacteria,Methanomicrobia,Methanobacteria	1	Archaea
V_ATPase_prox	1	Deinococcus-Thermus	1	Bacteria
BMC	9	Actinobacteria,Acidobacteria,Cyanobacteria,Fusobacteria,Ignavibacteriae,Proteobacteria,Firmicutes,Rhodothermaeota,Thermotogae	1	Bacteria
Rotamase	13	Proteobacteria,Acidobacteria,Cyanobacteria,Chlorobi,Thermotogae,Bacteroidetes,Chloroflexi,Methanomicrobia,Ignavibacteriae,Planctomycetes,Thermoplasmata,Firmicutes,Rhodothermaeota	2	Bacteria,Archaea
PsbP_2	4	Methanobacteria,Methanomicrobia,Cyanobacteria,Halobacteria	2	Archaea,Bacteria
DUF2089	8	Chloroflexi,Thermotogae,Deinococcus-Thermus,Methanobacteria,Proteobacteria,Bacteroidetes,Firmicutes,Actinobacteria	2	Bacteria,Archaea
Polysacc_syn_2C	4	Proteobacteria,Firmicutes,Bacteroidetes,Actinobacteria	1	Bacteria
DUF2085	10	Halobacteria,Methanomicrobia,Chloroflexi,Methanobacteria,Ignavibacteriae,Bacteroidetes,Thermoplasmata,Cyanobacteria,Proteobacteria,Rhodothermaeota	2	Archaea,Bacteria
